FECHA_ADMINISTRACION,GRUPO_ETARIO,GENERO,VACUNA,TIPO_EFECTOR,DOSIS_1,DOSIS_2,ID_CARGA
06MAR2021:00:00:00,51 a 60,F,AstraZeneca,Público,4,0,
06MAR2021:00:00:00,51 a 60,F,Sinopharm,Público,408,0,
06MAR2021:00:00:00,51 a 60,F,Sputnik,Privado,1,3,
06MAR2021:00:00:00,51 a 60,F,Sputnik,Público,0,11,
06MAR2021:00:00:00,51 a 60,M,AstraZeneca,Público,2,0,
06MAR2021:00:00:00,51 a 60,M,Sinopharm,Público,89,0,
06MAR2021:00:00:00,51 a 60,M,Sputnik,Privado,0,4,
06MAR2021:00:00:00,51 a 60,M,Sputnik,Público,0,6,
06MAR2021:00:00:00,61 a 70,F,AstraZeneca,Público,50,0,
06MAR2021:00:00:00,61 a 70,F,Sinopharm,Público,1,0,
06MAR2021:00:00:00,61 a 70,F,Sputnik,Privado,0,4,
06MAR2021:00:00:00,61 a 70,M,AstraZeneca,Público,26,0,
06MAR2021:00:00:00,61 a 70,M,Sinopharm,Público,1,0,
06MAR2021:00:00:00,61 a 70,M,Sputnik,Público,0,1,
06MAR2021:00:00:00,71 a 80,F,AstraZeneca,Privado,16,0,
06MAR2021:00:00:00,71 a 80,F,AstraZeneca,Público,127,0,
06MAR2021:00:00:00,71 a 80,M,AstraZeneca,Privado,14,0,
06MAR2021:00:00:00,71 a 80,M,AstraZeneca,Público,53,0,
06MAR2021:00:00:00,81 a 90,F,AstraZeneca,Privado,158,0,
06MAR2021:00:00:00,81 a 90,F,AstraZeneca,Público,167,0,
06MAR2021:00:00:00,81 a 90,M,AstraZeneca,Privado,62,0,
06MAR2021:00:00:00,81 a 90,M,AstraZeneca,Público,33,0,
06MAR2021:00:00:00,91 o mas,F,AstraZeneca,Privado,39,0,
06MAR2021:00:00:00,91 o mas,F,AstraZeneca,Público,86,0,
06MAR2021:00:00:00,91 o mas,M,AstraZeneca,Privado,21,0,
06MAR2021:00:00:00,91 o mas,M,AstraZeneca,Público,8,0,
07MAR2021:00:00:00,30 o menos,F,AstraZeneca,Privado,1,0,
07MAR2021:00:00:00,30 o menos,F,Sinopharm,Público,189,0,
07MAR2021:00:00:00,30 o menos,F,Sputnik,Privado,0,1,
07MAR2021:00:00:00,30 o menos,M,Sinopharm,Público,35,0,
07MAR2021:00:00:00,31 a 40,F,AstraZeneca,Público,2,0,
07MAR2021:00:00:00,31 a 40,F,Sinopharm,Público,480,0,
07MAR2021:00:00:00,31 a 40,F,Sputnik,Privado,0,4,
07MAR2021:00:00:00,31 a 40,F,Sputnik,Público nacional,0,2,
07MAR2021:00:00:00,31 a 40,M,AstraZeneca,Privado,1,0,
07MAR2021:00:00:00,31 a 40,M,AstraZeneca,Público,1,0,
07MAR2021:00:00:00,31 a 40,M,Sinopharm,Público,141,0,
07MAR2021:00:00:00,41 a 50,F,AstraZeneca,Público,1,0,
07MAR2021:00:00:00,41 a 50,F,Sinopharm,Público,453,0,
07MAR2021:00:00:00,41 a 50,F,Sputnik,Público nacional,0,2,
07MAR2021:00:00:00,41 a 50,M,AstraZeneca,Privado,1,0,
07MAR2021:00:00:00,41 a 50,M,AstraZeneca,Público,2,0,
07MAR2021:00:00:00,41 a 50,M,Sinopharm,Público,144,0,
07MAR2021:00:00:00,51 a 60,F,AstraZeneca,Público,6,0,
07MAR2021:00:00:00,51 a 60,F,Sinopharm,Público,355,0,
07MAR2021:00:00:00,51 a 60,M,AstraZeneca,Público,6,0,
07MAR2021:00:00:00,51 a 60,M,Sinopharm,Público,116,0,
07MAR2021:00:00:00,61 a 70,F,AstraZeneca,Público,42,0,
07MAR2021:00:00:00,61 a 70,F,Sputnik,Público nacional,1,1,
07MAR2021:00:00:00,61 a 70,M,AstraZeneca,Público,31,0,
07MAR2021:00:00:00,61 a 70,M,Sputnik,Público,1,0,
07MAR2021:00:00:00,71 a 80,F,AstraZeneca,Privado,5,0,
07MAR2021:00:00:00,71 a 80,F,AstraZeneca,Público,122,0,
07MAR2021:00:00:00,71 a 80,M,AstraZeneca,Privado,2,0,
07MAR2021:00:00:00,71 a 80,M,AstraZeneca,Público,64,0,
07MAR2021:00:00:00,81 a 90,F,AstraZeneca,Privado,5,0,
07MAR2021:00:00:00,81 a 90,F,AstraZeneca,Público,232,0,
07MAR2021:00:00:00,81 a 90,M,AstraZeneca,Público,71,0,
07MAR2021:00:00:00,81 a 90,M,Sputnik,Público,1,0,
07MAR2021:00:00:00,91 o mas,F,AstraZeneca,Privado,4,0,
07MAR2021:00:00:00,91 o mas,F,AstraZeneca,Público,127,0,
07MAR2021:00:00:00,91 o mas,M,AstraZeneca,Privado,1,0,
07MAR2021:00:00:00,91 o mas,M,AstraZeneca,Público,19,0,
08MAR2021:00:00:00,30 o menos,F,Sinopharm,Público,75,0,
08MAR2021:00:00:00,30 o menos,F,Sputnik,Privado,10,14,
08MAR2021:00:00:00,30 o menos,F,Sputnik,Público,120,23,
08MAR2021:00:00:00,30 o menos,F,Sputnik,Público nacional,2,0,
08MAR2021:00:00:00,30 o menos,M,AstraZeneca,Privado,1,0,
08MAR2021:00:00:00,30 o menos,M,AstraZeneca,Público,1,0,
08MAR2021:00:00:00,30 o menos,M,Sinopharm,Público,30,0,
08MAR2021:00:00:00,30 o menos,M,Sputnik,Privado,7,3,
08MAR2021:00:00:00,30 o menos,M,Sputnik,Público,41,5,
08MAR2021:00:00:00,30 o menos,M,Sputnik,Público nacional,2,0,
08MAR2021:00:00:00,31 a 40,F,AstraZeneca,Privado,1,0,
08MAR2021:00:00:00,31 a 40,F,AstraZeneca,Público,1,0,
08MAR2021:00:00:00,31 a 40,F,Sinopharm,Público,167,0,
08MAR2021:00:00:00,31 a 40,F,Sputnik,Privado,33,36,
08MAR2021:00:00:00,31 a 40,F,Sputnik,Público,155,39,
08MAR2021:00:00:00,31 a 40,F,Sputnik,Público nacional,6,0,
08MAR2021:00:00:00,31 a 40,M,AstraZeneca,Privado,1,0,
08MAR2021:00:00:00,31 a 40,M,AstraZeneca,Público,2,0,
08MAR2021:00:00:00,31 a 40,M,Sinopharm,Público,66,0,
08MAR2021:00:00:00,31 a 40,M,Sputnik,Privado,16,8,
08MAR2021:00:00:00,31 a 40,M,Sputnik,Público,64,15,
08MAR2021:00:00:00,31 a 40,M,Sputnik,Público nacional,5,0,
08MAR2021:00:00:00,41 a 50,F,AstraZeneca,Privado,2,0,
08MAR2021:00:00:00,41 a 50,F,Sinopharm,Público,184,0,
08MAR2021:00:00:00,41 a 50,F,Sputnik,Privado,17,26,
08MAR2021:00:00:00,41 a 50,F,Sputnik,Público,102,39,
08MAR2021:00:00:00,41 a 50,F,Sputnik,Público nacional,8,0,
08MAR2021:00:00:00,41 a 50,M,AstraZeneca,Público,3,0,
08MAR2021:00:00:00,41 a 50,M,Sinopharm,Público,50,0,
08MAR2021:00:00:00,41 a 50,M,Sputnik,Privado,8,12,
08MAR2021:00:00:00,41 a 50,M,Sputnik,Público,43,10,
08MAR2021:00:00:00,41 a 50,M,Sputnik,Público nacional,5,0,
08MAR2021:00:00:00,51 a 60,F,AstraZeneca,Privado,4,0,
08MAR2021:00:00:00,51 a 60,F,AstraZeneca,Público,8,0,
08MAR2021:00:00:00,51 a 60,F,Sinopharm,Público,134,0,
08MAR2021:00:00:00,51 a 60,F,Sputnik,Privado,11,16,
08MAR2021:00:00:00,51 a 60,F,Sputnik,Público,133,31,
08MAR2021:00:00:00,51 a 60,F,Sputnik,Público nacional,4,2,
08MAR2021:00:00:00,51 a 60,M,AstraZeneca,Privado,1,0,
08MAR2021:00:00:00,51 a 60,M,AstraZeneca,Público,3,0,
08MAR2021:00:00:00,51 a 60,M,Sinopharm,Público,47,0,
08MAR2021:00:00:00,51 a 60,M,Sputnik,Privado,10,12,
08MAR2021:00:00:00,51 a 60,M,Sputnik,Público,45,11,
08MAR2021:00:00:00,51 a 60,M,Sputnik,Público nacional,3,0,
08MAR2021:00:00:00,61 a 70,F,AstraZeneca,Público,32,0,
08MAR2021:00:00:00,61 a 70,F,Sputnik,Privado,12,9,
08MAR2021:00:00:00,61 a 70,F,Sputnik,Público,199,13,
08MAR2021:00:00:00,61 a 70,M,AstraZeneca,Público,26,0,
08MAR2021:00:00:00,61 a 70,M,Sinopharm,Público,1,0,
08MAR2021:00:00:00,61 a 70,M,Sputnik,Privado,17,7,
08MAR2021:00:00:00,61 a 70,M,Sputnik,Público,68,11,
08MAR2021:00:00:00,71 a 80,F,AstraZeneca,Privado,40,0,
08MAR2021:00:00:00,71 a 80,F,AstraZeneca,Público,196,0,
08MAR2021:00:00:00,71 a 80,F,Sputnik,Privado,1,1,
08MAR2021:00:00:00,71 a 80,F,Sputnik,Público,64,0,
08MAR2021:00:00:00,71 a 80,M,AstraZeneca,Privado,28,0,
08MAR2021:00:00:00,71 a 80,M,AstraZeneca,Público,108,0,
08MAR2021:00:00:00,71 a 80,M,Sputnik,Privado,8,4,
08MAR2021:00:00:00,71 a 80,M,Sputnik,Público,30,0,
08MAR2021:00:00:00,81 a 90,F,AstraZeneca,Privado,305,0,
08MAR2021:00:00:00,81 a 90,F,AstraZeneca,Público,703,0,
08MAR2021:00:00:00,81 a 90,F,Sputnik,Público,9,0,
08MAR2021:00:00:00,81 a 90,M,AstraZeneca,Privado,169,0,
08MAR2021:00:00:00,81 a 90,M,AstraZeneca,Público,346,0,
08MAR2021:00:00:00,81 a 90,M,Sputnik,Privado,0,2,
08MAR2021:00:00:00,81 a 90,M,Sputnik,Público,12,0,
08MAR2021:00:00:00,91 o mas,F,AstraZeneca,Privado,62,0,
08MAR2021:00:00:00,91 o mas,F,AstraZeneca,Público,239,0,
08MAR2021:00:00:00,91 o mas,F,Sputnik,Público,3,0,
08MAR2021:00:00:00,91 o mas,M,AstraZeneca,Privado,27,0,
08MAR2021:00:00:00,91 o mas,M,AstraZeneca,Público,43,0,
08MAR2021:00:00:00,91 o mas,M,Sputnik,Público,1,0,
09MAR2021:00:00:00,30 o menos,F,AstraZeneca,Privado,1,0,
09MAR2021:00:00:00,30 o menos,F,AstraZeneca,Público,1,0,
09MAR2021:00:00:00,30 o menos,F,Sinopharm,Público,130,0,
09MAR2021:00:00:00,30 o menos,F,Sputnik,Privado,42,3,
09MAR2021:00:00:00,30 o menos,F,Sputnik,Público,102,16,
09MAR2021:00:00:00,30 o menos,F,Sputnik,Público nacional,9,0,
09MAR2021:00:00:00,30 o menos,M,AstraZeneca,Público,2,0,
09MAR2021:00:00:00,30 o menos,M,Sinopharm,Público,88,0,
09MAR2021:00:00:00,30 o menos,M,Sputnik,Privado,13,7,
09MAR2021:00:00:00,30 o menos,M,Sputnik,Público,37,4,
09MAR2021:00:00:00,30 o menos,M,Sputnik,Público nacional,4,0,
09MAR2021:00:00:00,31 a 40,F,AstraZeneca,Público,1,0,
09MAR2021:00:00:00,31 a 40,F,Sinopharm,Público,325,0,
09MAR2021:00:00:00,31 a 40,F,Sputnik,Privado,95,19,
09MAR2021:00:00:00,31 a 40,F,Sputnik,Público,189,40,
09MAR2021:00:00:00,31 a 40,F,Sputnik,Público nacional,9,0,
09MAR2021:00:00:00,31 a 40,M,AstraZeneca,Privado,3,0,
09MAR2021:00:00:00,31 a 40,M,AstraZeneca,Público,1,0,
09MAR2021:00:00:00,31 a 40,M,Sinopharm,Público,186,0,
09MAR2021:00:00:00,31 a 40,M,Sputnik,Privado,38,13,
09MAR2021:00:00:00,31 a 40,M,Sputnik,Público,72,9,
09MAR2021:00:00:00,31 a 40,M,Sputnik,Público nacional,7,0,
09MAR2021:00:00:00,41 a 50,F,AstraZeneca,Privado,1,0,
09MAR2021:00:00:00,41 a 50,F,Sinopharm,Público,271,0,
09MAR2021:00:00:00,41 a 50,F,Sputnik,Privado,50,8,
09MAR2021:00:00:00,41 a 50,F,Sputnik,Público,163,21,
09MAR2021:00:00:00,41 a 50,F,Sputnik,Público nacional,10,0,
09MAR2021:00:00:00,41 a 50,M,AstraZeneca,Privado,1,0,
09MAR2021:00:00:00,41 a 50,M,AstraZeneca,Público,1,0,
09MAR2021:00:00:00,41 a 50,M,Sinopharm,Público,170,0,
09MAR2021:00:00:00,41 a 50,M,Sputnik,Privado,23,5,
09MAR2021:00:00:00,41 a 50,M,Sputnik,Público,61,4,
09MAR2021:00:00:00,51 a 60,F,AstraZeneca,Público,5,0,
09MAR2021:00:00:00,51 a 60,F,Sinopharm,Público,234,0,
09MAR2021:00:00:00,51 a 60,F,Sputnik,Privado,45,2,
09MAR2021:00:00:00,51 a 60,F,Sputnik,Público,181,16,
09MAR2021:00:00:00,51 a 60,F,Sputnik,Público nacional,5,1,
09MAR2021:00:00:00,51 a 60,M,AstraZeneca,Privado,2,0,
09MAR2021:00:00:00,51 a 60,M,AstraZeneca,Público,2,0,
09MAR2021:00:00:00,51 a 60,M,Sinopharm,Público,126,0,
09MAR2021:00:00:00,51 a 60,M,Sputnik,Privado,16,2,
09MAR2021:00:00:00,51 a 60,M,Sputnik,Público,96,3,
09MAR2021:00:00:00,61 a 70,F,AstraZeneca,Público,12,0,
09MAR2021:00:00:00,61 a 70,F,Sinopharm,Público,1,0,
09MAR2021:00:00:00,61 a 70,F,Sputnik,Privado,31,0,
09MAR2021:00:00:00,61 a 70,F,Sputnik,Público,294,6,
09MAR2021:00:00:00,61 a 70,M,AstraZeneca,Público,26,0,
09MAR2021:00:00:00,61 a 70,M,Sinopharm,Público,1,0,
09MAR2021:00:00:00,61 a 70,M,Sputnik,Privado,38,3,
09MAR2021:00:00:00,61 a 70,M,Sputnik,Público,193,3,
09MAR2021:00:00:00,71 a 80,F,AstraZeneca,Privado,35,0,
09MAR2021:00:00:00,71 a 80,F,AstraZeneca,Público,153,0,
09MAR2021:00:00:00,71 a 80,F,Sinopharm,Público,1,0,
09MAR2021:00:00:00,71 a 80,F,Sputnik,Privado,14,0,
09MAR2021:00:00:00,71 a 80,F,Sputnik,Público,468,0,
09MAR2021:00:00:00,71 a 80,M,AstraZeneca,Privado,22,0,
09MAR2021:00:00:00,71 a 80,M,AstraZeneca,Público,81,0,
09MAR2021:00:00:00,71 a 80,M,Sinopharm,Público,1,0,
09MAR2021:00:00:00,71 a 80,M,Sputnik,Privado,20,0,
09MAR2021:00:00:00,71 a 80,M,Sputnik,Público,285,1,
09MAR2021:00:00:00,81 a 90,F,AstraZeneca,Privado,242,0,
09MAR2021:00:00:00,81 a 90,F,AstraZeneca,Público,564,0,
09MAR2021:00:00:00,81 a 90,F,Sputnik,Privado,42,0,
09MAR2021:00:00:00,81 a 90,F,Sputnik,Público,2277,0,
09MAR2021:00:00:00,81 a 90,M,AstraZeneca,Privado,132,0,
09MAR2021:00:00:00,81 a 90,M,AstraZeneca,Público,279,0,
09MAR2021:00:00:00,81 a 90,M,Sputnik,Privado,17,0,
09MAR2021:00:00:00,81 a 90,M,Sputnik,Público,1396,0,
09MAR2021:00:00:00,91 o mas,F,AstraZeneca,Privado,47,0,
09MAR2021:00:00:00,91 o mas,F,AstraZeneca,Público,191,0,
09MAR2021:00:00:00,91 o mas,F,Sputnik,Privado,10,0,
09MAR2021:00:00:00,91 o mas,F,Sputnik,Público,419,0,
09MAR2021:00:00:00,91 o mas,M,AstraZeneca,Privado,17,0,
09MAR2021:00:00:00,91 o mas,M,AstraZeneca,Público,54,0,
09MAR2021:00:00:00,91 o mas,M,Sputnik,Privado,3,0,
09MAR2021:00:00:00,91 o mas,M,Sputnik,Público,153,0,
10MAR2021:00:00:00,30 o menos,F,Sinopharm,Público,312,0,
10MAR2021:00:00:00,30 o menos,F,Sputnik,Privado,53,20,
10MAR2021:00:00:00,30 o menos,F,Sputnik,Público,97,29,
10MAR2021:00:00:00,30 o menos,F,Sputnik,Público nacional,1,1,
10MAR2021:00:00:00,30 o menos,M,AstraZeneca,Privado,1,0,
10MAR2021:00:00:00,30 o menos,M,Sinopharm,Público,117,0,
10MAR2021:00:00:00,30 o menos,M,Sputnik,Privado,29,8,
10MAR2021:00:00:00,30 o menos,M,Sputnik,Público,41,9,
10MAR2021:00:00:00,30 o menos,M,Sputnik,Público nacional,0,5,
10MAR2021:00:00:00,31 a 40,F,AstraZeneca,Privado,5,0,
10MAR2021:00:00:00,31 a 40,F,AstraZeneca,Público,1,0,
10MAR2021:00:00:00,31 a 40,F,Sinopharm,Público,783,0,
10MAR2021:00:00:00,31 a 40,F,Sputnik,Privado,99,34,
10MAR2021:00:00:00,31 a 40,F,Sputnik,Público,137,57,
10MAR2021:00:00:00,31 a 40,F,Sputnik,Público nacional,2,2,
10MAR2021:00:00:00,31 a 40,M,AstraZeneca,Privado,1,0,
10MAR2021:00:00:00,31 a 40,M,Sinopharm,Público,206,0,
10MAR2021:00:00:00,31 a 40,M,Sputnik,Privado,38,19,
10MAR2021:00:00:00,31 a 40,M,Sputnik,Público,85,27,
10MAR2021:00:00:00,31 a 40,M,Sputnik,Público nacional,2,6,
10MAR2021:00:00:00,41 a 50,F,AstraZeneca,Privado,3,0,
10MAR2021:00:00:00,41 a 50,F,AstraZeneca,Público,1,0,
10MAR2021:00:00:00,41 a 50,F,Sinopharm,Público,826,0,
10MAR2021:00:00:00,41 a 50,F,Sputnik,Privado,74,28,
10MAR2021:00:00:00,41 a 50,F,Sputnik,Público,108,57,
10MAR2021:00:00:00,41 a 50,F,Sputnik,Público nacional,3,2,
10MAR2021:00:00:00,41 a 50,M,AstraZeneca,Privado,1,0,
10MAR2021:00:00:00,41 a 50,M,Sinopharm,Público,178,0,
10MAR2021:00:00:00,41 a 50,M,Sputnik,Privado,27,13,
10MAR2021:00:00:00,41 a 50,M,Sputnik,Público,81,26,
10MAR2021:00:00:00,41 a 50,M,Sputnik,Público nacional,3,1,
10MAR2021:00:00:00,51 a 60,F,AstraZeneca,Privado,3,0,
10MAR2021:00:00:00,51 a 60,F,Sinopharm,Público,696,0,
10MAR2021:00:00:00,51 a 60,F,Sputnik,Privado,46,18,
10MAR2021:00:00:00,51 a 60,F,Sputnik,Público,152,70,
10MAR2021:00:00:00,51 a 60,F,Sputnik,Público nacional,4,2,
10MAR2021:00:00:00,51 a 60,M,AstraZeneca,Privado,3,0,
10MAR2021:00:00:00,51 a 60,M,Sinopharm,Público,189,0,
10MAR2021:00:00:00,51 a 60,M,Sputnik,Privado,19,15,
10MAR2021:00:00:00,51 a 60,M,Sputnik,Público,86,28,
10MAR2021:00:00:00,51 a 60,M,Sputnik,Público nacional,0,5,
10MAR2021:00:00:00,61 a 70,F,AstraZeneca,Privado,2,0,
10MAR2021:00:00:00,61 a 70,F,AstraZeneca,Público,6,0,
10MAR2021:00:00:00,61 a 70,F,Sinopharm,Público,2,0,
10MAR2021:00:00:00,61 a 70,F,Sputnik,Privado,44,6,
10MAR2021:00:00:00,61 a 70,F,Sputnik,Público,249,21,
10MAR2021:00:00:00,61 a 70,F,Sputnik,Público nacional,3,1,
10MAR2021:00:00:00,61 a 70,M,AstraZeneca,Privado,2,0,
10MAR2021:00:00:00,61 a 70,M,AstraZeneca,Público,6,0,
10MAR2021:00:00:00,61 a 70,M,Sputnik,Privado,29,9,
10MAR2021:00:00:00,61 a 70,M,Sputnik,Público,155,23,
10MAR2021:00:00:00,61 a 70,M,Sputnik,Público nacional,1,1,
10MAR2021:00:00:00,71 a 80,F,AstraZeneca,Privado,79,0,
10MAR2021:00:00:00,71 a 80,F,AstraZeneca,Público,30,0,
10MAR2021:00:00:00,71 a 80,F,Sputnik,Privado,11,0,
10MAR2021:00:00:00,71 a 80,F,Sputnik,Público,518,1,
10MAR2021:00:00:00,71 a 80,M,AstraZeneca,Privado,31,0,
10MAR2021:00:00:00,71 a 80,M,AstraZeneca,Público,13,0,
10MAR2021:00:00:00,71 a 80,M,Sinopharm,Público,1,0,
10MAR2021:00:00:00,71 a 80,M,Sputnik,Privado,20,3,
10MAR2021:00:00:00,71 a 80,M,Sputnik,Público,333,2,
10MAR2021:00:00:00,81 a 90,F,AstraZeneca,Privado,332,0,
10MAR2021:00:00:00,81 a 90,F,AstraZeneca,Público,95,0,
10MAR2021:00:00:00,81 a 90,F,Sputnik,Privado,100,0,
10MAR2021:00:00:00,81 a 90,F,Sputnik,Público,2792,0,
10MAR2021:00:00:00,81 a 90,M,AstraZeneca,Privado,189,0,
10MAR2021:00:00:00,81 a 90,M,AstraZeneca,Público,24,0,
10MAR2021:00:00:00,81 a 90,M,Sputnik,Privado,55,0,
10MAR2021:00:00:00,81 a 90,M,Sputnik,Público,1616,0,
10MAR2021:00:00:00,91 o mas,F,AstraZeneca,Privado,81,0,
10MAR2021:00:00:00,91 o mas,F,AstraZeneca,Público,52,0,
10MAR2021:00:00:00,91 o mas,F,Sputnik,Privado,22,0,
10MAR2021:00:00:00,91 o mas,F,Sputnik,Público,516,0,
10MAR2021:00:00:00,91 o mas,M,AstraZeneca,Privado,34,0,
10MAR2021:00:00:00,91 o mas,M,AstraZeneca,Público,4,0,
10MAR2021:00:00:00,91 o mas,M,Sputnik,Privado,3,0,
10MAR2021:00:00:00,91 o mas,M,Sputnik,Público,208,0,
11MAR2021:00:00:00,30 o menos,F,AstraZeneca,Privado,6,0,
11MAR2021:00:00:00,30 o menos,F,AstraZeneca,Público,1,0,
11MAR2021:00:00:00,30 o menos,F,Sinopharm,Público,515,0,
11MAR2021:00:00:00,30 o menos,F,Sputnik,Privado,34,109,
11MAR2021:00:00:00,30 o menos,F,Sputnik,Público,63,153,
11MAR2021:00:00:00,30 o menos,F,Sputnik,Público nacional,3,26,
11MAR2021:00:00:00,30 o menos,M,AstraZeneca,Privado,1,0,
11MAR2021:00:00:00,30 o menos,M,Sinopharm,Público,214,0,
11MAR2021:00:00:00,30 o menos,M,Sputnik,Privado,34,66,
11MAR2021:00:00:00,30 o menos,M,Sputnik,Público,28,55,
11MAR2021:00:00:00,30 o menos,M,Sputnik,Público nacional,1,9,
11MAR2021:00:00:00,31 a 40,F,AstraZeneca,Privado,7,0,
11MAR2021:00:00:00,31 a 40,F,AstraZeneca,Público,1,0,
11MAR2021:00:00:00,31 a 40,F,Sinopharm,Público,1213,0,
11MAR2021:00:00:00,31 a 40,F,Sputnik,Privado,114,196,
11MAR2021:00:00:00,31 a 40,F,Sputnik,Público,108,328,
11MAR2021:00:00:00,31 a 40,F,Sputnik,Público nacional,6,51,
11MAR2021:00:00:00,31 a 40,M,AstraZeneca,Privado,3,0,
11MAR2021:00:00:00,31 a 40,M,Sinopharm,Público,320,0,
11MAR2021:00:00:00,31 a 40,M,Sputnik,Privado,37,117,
11MAR2021:00:00:00,31 a 40,M,Sputnik,Público,58,182,
11MAR2021:00:00:00,31 a 40,M,Sputnik,Público nacional,3,17,
11MAR2021:00:00:00,41 a 50,F,AstraZeneca,Privado,2,0,
11MAR2021:00:00:00,41 a 50,F,Sinopharm,Público,1397,0,
11MAR2021:00:00:00,41 a 50,F,Sputnik,Privado,87,169,
11MAR2021:00:00:00,41 a 50,F,Sputnik,Público,105,369,
11MAR2021:00:00:00,41 a 50,F,Sputnik,Público nacional,7,39,
11MAR2021:00:00:00,41 a 50,M,Sinopharm,Público,266,0,
11MAR2021:00:00:00,41 a 50,M,Sputnik,Privado,31,77,
11MAR2021:00:00:00,41 a 50,M,Sputnik,Público,35,144,
11MAR2021:00:00:00,41 a 50,M,Sputnik,Público nacional,2,6,
11MAR2021:00:00:00,51 a 60,F,AstraZeneca,Privado,1,0,
11MAR2021:00:00:00,51 a 60,F,AstraZeneca,Público,1,0,
11MAR2021:00:00:00,51 a 60,F,Sinopharm,Público,910,0,
11MAR2021:00:00:00,51 a 60,F,Sputnik,Privado,69,110,
11MAR2021:00:00:00,51 a 60,F,Sputnik,Público,123,361,
11MAR2021:00:00:00,51 a 60,F,Sputnik,Público nacional,3,42,
11MAR2021:00:00:00,51 a 60,M,AstraZeneca,Público,1,0,
11MAR2021:00:00:00,51 a 60,M,Sinopharm,Público,211,0,
11MAR2021:00:00:00,51 a 60,M,Sputnik,Privado,22,65,
11MAR2021:00:00:00,51 a 60,M,Sputnik,Público,45,162,
11MAR2021:00:00:00,51 a 60,M,Sputnik,Público nacional,1,15,
11MAR2021:00:00:00,61 a 70,F,AstraZeneca,Público,10,0,
11MAR2021:00:00:00,61 a 70,F,Sinopharm,Público,4,0,
11MAR2021:00:00:00,61 a 70,F,Sputnik,Privado,43,37,
11MAR2021:00:00:00,61 a 70,F,Sputnik,Público,150,271,
11MAR2021:00:00:00,61 a 70,F,Sputnik,Público nacional,2,14,
11MAR2021:00:00:00,61 a 70,M,AstraZeneca,Público,4,0,
11MAR2021:00:00:00,61 a 70,M,Sinopharm,Público,1,0,
11MAR2021:00:00:00,61 a 70,M,Sputnik,Privado,46,58,
11MAR2021:00:00:00,61 a 70,M,Sputnik,Público,67,171,
11MAR2021:00:00:00,61 a 70,M,Sputnik,Público nacional,3,11,
11MAR2021:00:00:00,71 a 80,F,AstraZeneca,Privado,48,0,
11MAR2021:00:00:00,71 a 80,F,AstraZeneca,Público,41,0,
11MAR2021:00:00:00,71 a 80,F,Sputnik,Privado,20,5,
11MAR2021:00:00:00,71 a 80,F,Sputnik,Público,534,80,
11MAR2021:00:00:00,71 a 80,M,AstraZeneca,Privado,24,0,
11MAR2021:00:00:00,71 a 80,M,AstraZeneca,Público,17,0,
11MAR2021:00:00:00,71 a 80,M,Sinopharm,Público,1,0,
11MAR2021:00:00:00,71 a 80,M,Sputnik,Privado,18,13,
11MAR2021:00:00:00,71 a 80,M,Sputnik,Público,312,57,
11MAR2021:00:00:00,81 a 90,F,AstraZeneca,Privado,376,0,
11MAR2021:00:00:00,81 a 90,F,AstraZeneca,Público,121,0,
11MAR2021:00:00:00,81 a 90,F,Sputnik,Privado,74,0,
11MAR2021:00:00:00,81 a 90,F,Sputnik,Público,3074,6,
11MAR2021:00:00:00,81 a 90,M,AstraZeneca,Privado,151,0,
11MAR2021:00:00:00,81 a 90,M,AstraZeneca,Público,19,0,
11MAR2021:00:00:00,81 a 90,M,Sputnik,Privado,45,2,
11MAR2021:00:00:00,81 a 90,M,Sputnik,Público,1689,16,
11MAR2021:00:00:00,91 o mas,F,AstraZeneca,Privado,67,0,
11MAR2021:00:00:00,91 o mas,F,AstraZeneca,Público,62,0,
11MAR2021:00:00:00,91 o mas,F,Sputnik,Privado,10,0,
11MAR2021:00:00:00,91 o mas,F,Sputnik,Público,503,0,
11MAR2021:00:00:00,91 o mas,M,AstraZeneca,Privado,24,0,
11MAR2021:00:00:00,91 o mas,M,AstraZeneca,Público,4,0,
11MAR2021:00:00:00,91 o mas,M,Sputnik,Privado,4,0,
11MAR2021:00:00:00,91 o mas,M,Sputnik,Público,178,0,
12MAR2021:00:00:00,30 o menos,F,AstraZeneca,Privado,1,0,
12MAR2021:00:00:00,30 o menos,F,AstraZeneca,Público,4,0,
12MAR2021:00:00:00,30 o menos,F,Sinopharm,Público,538,0,
12MAR2021:00:00:00,30 o menos,F,Sputnik,Privado,22,121,
12MAR2021:00:00:00,30 o menos,F,Sputnik,Público,58,260,
12MAR2021:00:00:00,30 o menos,F,Sputnik,Público nacional,1,38,
12MAR2021:00:00:00,30 o menos,M,AstraZeneca,Privado,1,0,
12MAR2021:00:00:00,30 o menos,M,Sinopharm,Público,179,0,
12MAR2021:00:00:00,30 o menos,M,Sputnik,Privado,24,71,
12MAR2021:00:00:00,30 o menos,M,Sputnik,Público,36,97,
12MAR2021:00:00:00,30 o menos,M,Sputnik,Público nacional,2,18,
12MAR2021:00:00:00,31 a 40,F,AstraZeneca,Privado,2,0,
12MAR2021:00:00:00,31 a 40,F,AstraZeneca,Público,16,0,
12MAR2021:00:00:00,31 a 40,F,Sinopharm,Público,1456,0,
12MAR2021:00:00:00,31 a 40,F,Sinopharm,Público nacional,1,0,
